age,job,marital,education,default,housing,loan,duration,campaign,y
34,10,2,6,0,0,0,115,3,0
30,0,1,3,1,0,0,485,2,0
27,8,2,6,0,2,0,274,6,0
30,7,1,3,0,0,0,106,5,0
23,7,2,3,0,0,0,107,1,0
33,0,1,3,0,2,2,1044,2,0
23,7,2,3,0,0,0,354,1,0
36,1,1,2,0,2,2,55,1,0
42,0,0,6,0,0,0,180,4,0
36,1,1,2,0,0,0,95,1,0
60,3,1,3,0,1,1,392,1,0
26,2,2,3,0,0,0,331,2,0
45,1,0,0,1,0,0,123,1,0
32,0,1,6,0,0,0,148,3,0
37,7,1,3,0,0,0,74,3,0
40,1,1,0,1,0,0,267,7,0
36,0,2,6,0,2,2,374,2,0
35,2,1,2,0,2,0,295,2,0
45,6,2,5,1,2,0,77,4,0
48,0,1,6,1,0,0,149,2,0
36,2,1,2,0,0,0,668,1,0
37,9,0,3,0,2,0,95,6,0
36,1,1,2,1,0,0,229,2,0
56,1,0,2,0,2,0,286,9,0
28,1,2,2,0,2,0,242,5,0
43,1,1,2,0,0,2,335,1,0
30,9,1,5,1,0,0,140,1,0
33,1,2,2,1,0,0,159,3,0
30,9,2,5,0,2,0,343,1,0
33,9,0,5,0,0,0,85,4,0
42,9,1,5,1,0,0,295,1,0
30,1,1,2,0,2,0,360,1,0
33,1,1,3,0,2,0,183,4,0
39,0,1,3,0,0,0,726,2,0
37,1,1,2,0,0,0,158,1,0
41,6,1,2,0,2,0,514,2,0
53,6,1,6,0,2,0,382,10,0
31,0,2,6,0,0,0,142,3,0
47,9,1,5,1,0,0,301,3,0
46,1,1,0,1,0,0,153,3,0
52,0,2,2,0,0,0,264,2,0
28,9,2,2,0,0,0,161,2,0
60,1,1,2,1,0,0,150,1,0
50,0,1,3,0,0,2,49,1,0
31,9,1,6,0,0,0,326,3,0
39,1,1,2,0,2,0,183,2,0
27,1,2,1,0,2,0,634,10,0
33,1,1,2,0,0,0,339,1,0
47,7,0,3,0,0,0,125,1,0
39,0,1,3,1,2,0,232,2,0
37,7,1,3,1,2,0,312,5,0
32,7,1,3,0,0,0,423,2,0
37,1,1,0,0,2,0,191,1,0
31,1,1,2,0,2,2,248,1,0
32,1,1,2,0,0,0,146,1,0
59,5,1,5,1,2,0,125,2,0
48,9,1,6,1,2,0,234,1,0
48,7,1,3,0,0,0,17,18,0
32,9,1,5,0,0,0,546,1,0
32,1,2,2,1,0,0,554,1,0
38,1,1,5,0,2,0,162,4,0
34,2,1,3,1,0,0,436,1,0
44,1,1,2,1,2,0,302,2,0
54,7,0,3,1,0,0,349,5,0
39,7,1,3,0,2,2,174,2,0
32,0,2,6,0,0,0,180,1,0
43,7,2,3,1,2,0,902,5,0
30,9,1,5,0,1,1,137,2,0
26,10,2,2,0,0,0,282,1,0
38,0,2,6,0,2,2,126,3,0
35,9,1,5,0,0,0,554,1,0
33,6,1,2,0,2,0,21,11,0
36,9,1,5,0,0,0,246,4,0
44,1,1,0,0,0,0,141,2,0
35,9,1,5,0,2,2,427,1,0
42,1,1,0,0,2,2,97,5,0
35,9,1,5,0,0,0,402,1,0
54,6,1,5,1,0,0,252,2,0
36,1,1,2,0,0,0,360,2,0
26,8,2,3,0,0,0,852,2,0
27,1,1,2,0,2,0,241,2,0
44,1,0,1,0,0,0,133,4,0
28,7,1,7,0,0,0,98,2,0
53,5,0,3,0,1,1,574,2,0
46,1,1,2,1,0,0,274,2,0
49,1,1,0,1,0,0,154,2,0
33,0,1,6,0,0,0,122,4,0
30,8,2,7,1,0,0,166,4,0
29,0,2,3,0,2,2,167,3,0
51,6,1,0,1,0,2,91,7,0
55,0,1,3,0,2,0,133,4,0
41,0,2,3,0,0,0,594,2,0
39,1,0,2,0,2,0,86,2,0
49,4,1,6,0,0,0,166,3,0
39,1,0,7,0,0,0,302,10,0
30,0,1,6,0,2,0,303,4,0
31,7,1,3,0,0,0,636,6,0
59,1,0,0,0,0,0,341,5,0
33,1,2,3,0,0,0,483,3,0
44,1,1,0,0,2,0,234,2,0
28,7,1,3,0,2,2,211,3,0
26,1,2,2,0,0,0,738,2,0
28,1,1,1,0,2,2,482,2,0
32,9,2,3,0,2,0,238,2,0
47,7,0,3,0,2,0,370,2,0
33,1,1,2,0,2,0,76,2,0
28,8,1,6,0,0,0,225,2,0
51,1,0,2,1,0,0,256,2,0
37,3,1,6,1,0,0,567,3,0
37,1,1,0,1,2,0,147,3,0
34,1,2,0,1,0,2,135,2,0
31,1,1,2,0,0,2,582,2,0
38,6,2,6,0,0,2,270,2,0
33,4,1,3,0,0,0,52,4,0
28,7,1,7,0,2,0,260,2,0
41,0,1,3,0,0,0,254,2,0
29,9,1,6,0,2,0,1118,2,0
38,1,1,0,1,0,0,76,9,0
46,0,1,3,0,2,0,79,3,0
36,1,1,7,0,0,0,837,2,0
59,5,1,5,1,0,0,208,5,0
44,4,1,6,1,0,2,245,7,0
34,9,1,5,1,0,2,187,4,0
36,9,1,5,0,0,0,1423,3,1
51,1,1,1,1,2,0,271,2,0
36,7,1,3,0,0,2,166,5,0
58,5,1,2,0,0,0,256,4,0
39,2,1,3,1,0,2,173,7,0
42,1,1,0,1,0,2,367,3,0
46,1,1,2,1,0,2,227,4,0
46,0,0,6,0,2,0,276,4,0
41,0,2,6,0,0,0,349,2,0
36,0,1,6,0,0,0,856,2,0
60,5,1,3,0,0,0,278,2,0
43,9,0,2,0,0,2,143,3,0
30,7,1,3,0,2,0,249,2,0
43,0,1,6,0,2,2,37,3,0
37,0,1,3,1,2,0,260,3,0
52,6,1,0,1,2,0,323,7,0
41,0,1,6,0,2,0,187,3,0
39,7,2,3,1,0,0,364,3,0
29,10,2,6,0,0,2,211,2,0
29,0,2,6,0,2,2,266,2,0
55,9,1,5,1,0,0,806,2,0
33,1,2,2,0,0,0,159,2,0
41,6,2,6,0,2,0,318,2,0
53,5,0,5,1,2,2,104,3,0
43,9,1,5,0,2,0,747,3,0
51,7,0,0,1,2,0,95,4,0
31,1,1,1,1,0,0,176,2,0
45,1,1,0,1,0,0,179,2,0
40,4,1,6,0,0,0,319,5,0
30,1,1,2,0,0,2,114,2,0
37,0,1,7,0,2,0,170,5,0
56,7,0,3,1,0,0,311,5,0
29,0,2,3,0,2,0,362,3,0
30,7,1,3,0,0,0,86,4,0
36,1,1,2,0,2,0,90,2,0
32,0,2,2,1,0,0,44,3,0
41,0,1,1,0,0,0,1013,3,0
35,1,1,7,0,2,0,76,7,0
45,1,1,2,1,0,0,90,3,0
40,1,0,3,1,0,0,155,6,0
34,0,2,6,0,2,0,468,5,0
45,0,1,1,0,2,0,226,2,0
31,0,1,3,0,0,2,349,2,0
35,3,1,0,0,0,0,646,3,1
58,1,1,0,1,2,0,148,3,0
48,0,1,2,1,0,0,517,3,0
38,4,1,1,1,2,0,243,1,0
39,0,2,6,1,0,0,391,2,0
38,1,1,1,1,1,1,204,1,0
49,1,2,0,0,0,0,236,4,0
60,11,1,6,0,0,2,112,1,0
37,7,1,5,1,0,0,125,4,0
48,9,1,6,0,0,0,360,1,0
37,0,0,2,1,0,0,312,6,0
30,9,0,5,0,2,0,366,1,0
32,0,1,6,0,2,0,70,1,0
30,2,1,6,0,0,0,230,1,0
39,10,1,3,0,0,2,135,1,0
56,1,1,0,1,2,0,12,3,0
37,6,1,2,0,2,0,65,1,0
37,0,0,3,0,2,0,420,1,0
41,1,1,1,0,0,0,259,1,0
42,9,0,2,0,0,0,192,1,0
52,2,1,6,1,0,0,189,1,0
42,9,0,2,0,0,0,263,1,0
58,4,0,6,0,0,0,415,7,0
32,7,1,2,0,0,0,746,1,1
26,9,1,5,0,0,0,260,1,0
28,7,1,2,1,1,1,71,1,0
31,1,2,7,0,0,0,735,1,0
31,7,1,3,0,2,0,183,5,0
27,0,2,3,1,0,0,75,1,0
37,1,1,2,0,2,2,87,1,0
32,0,2,6,0,0,0,62,1,0
33,0,1,6,0,2,0,139,2,0
35,9,2,5,0,2,2,150,1,0
32,3,1,0,0,0,0,244,1,0
43,11,1,3,1,2,2,367,2,0
32,3,1,0,0,2,0,325,1,0
31,2,2,2,0,0,0,183,1,0
51,1,1,2,0,0,0,552,11,0
38,9,2,5,1,2,0,121,1,0
40,0,0,5,0,2,0,27,1,0
42,10,0,3,1,2,2,157,1,0
45,3,1,1,1,0,0,203,1,0
35,1,2,7,0,0,0,104,1,0
40,7,1,3,0,0,0,153,1,0
44,1,2,3,0,2,0,182,2,0
31,0,1,3,0,0,0,55,1,0
30,1,1,2,0,0,0,644,2,0
33,1,1,1,1,0,0,305,1,0
28,1,1,2,1,0,0,140,1,0
36,9,1,5,1,2,0,180,2,0
49,7,0,1,1,2,0,173,1,0
31,9,1,5,0,2,0,374,1,0
45,0,0,1,0,2,0,240,1,0
29,7,1,3,0,2,0,558,6,0
34,1,2,2,0,0,0,1088,2,0
45,1,1,0,1,2,0,219,1,0
30,1,2,0,0,0,0,41,1,0
38,9,1,5,0,0,0,436,1,0
33,0,1,6,0,0,0,463,1,0
46,1,1,2,0,0,0,265,1,0
41,2,0,6,0,2,0,234,1,0
44,1,2,0,0,2,0,113,1,0
32,1,1,3,1,2,0,200,1,0
46,3,1,0,0,2,0,158,1,0
35,1,1,2,0,1,1,34,1,0
44,9,1,5,0,2,0,160,1,0
35,9,1,5,0,0,0,504,3,0
39,7,2,3,1,0,0,206,1,0
52,1,1,0,0,2,0,36,1,0
44,1,1,0,1,0,0,139,2,0
53,11,1,3,1,0,0,303,1,0
33,7,0,3,0,2,0,109,1,0
41,9,2,6,1,2,0,90,1,0
33,0,2,6,0,0,0,134,1,0
46,0,2,3,0,1,1,257,1,0
38,1,1,0,1,0,0,241,2,0
44,1,0,7,0,0,2,94,1,0
57,5,3,0,0,2,0,171,10,0
45,4,1,7,1,0,0,178,1,0
55,11,1,7,1,2,0,285,2,0
26,0,1,3,0,0,0,326,4,0
38,1,0,7,0,2,0,451,2,0
41,9,1,2,0,2,0,347,1,0
53,5,0,0,0,0,0,116,1,0
42,7,0,1,0,2,0,1074,1,1
56,9,1,5,1,0,0,191,1,0
41,4,1,3,0,0,0,77,1,0
49,1,1,2,0,0,0,1036,1,0
31,0,1,3,0,0,0,303,1,0
37,6,1,5,0,2,0,80,1,0
40,1,1,1,1,0,0,322,1,0
43,1,1,0,0,0,0,111,1,0
48,6,1,6,1,2,0,750,2,0
45,0,1,3,0,2,0,695,1,1
49,9,1,3,0,2,0,435,1,0
52,1,1,2,0,2,0,397,1,0
35,1,1,2,1,0,0,95,3,0
52,9,1,2,0,2,0,208,2,0
59,5,1,0,1,2,0,163,1,0
34,0,2,3,0,2,0,168,5,0
33,0,2,3,0,1,1,161,3,0
34,7,1,1,0,2,2,1000,1,0
33,1,1,1,0,0,0,112,1,0
46,1,1,0,0,0,2,599,2,0
37,9,2,6,0,2,0,30,1,0
35,2,1,2,0,0,2,165,1,0
41,0,1,6,0,2,0,55,1,0
39,1,1,1,1,0,0,231,1,0
52,1,1,0,1,1,1,191,1,0
46,2,0,6,0,0,0,127,1,0
41,7,1,2,0,2,2,75,1,0
57,1,1,7,1,2,0,106,1,0
54,0,1,6,0,1,1,202,3,0
38,7,2,3,1,0,2,1257,3,1
48,0,1,3,0,0,2,221,1,0
59,0,1,3,0,2,0,285,1,0
42,1,0,0,1,2,0,106,1,0
45,11,1,7,0,0,2,93,1,0
40,3,2,6,0,0,0,71,2,0
50,0,1,3,0,0,0,290,3,0
49,7,1,1,1,2,0,1165,1,0
45,1,1,0,0,0,0,164,1,0
42,6,1,6,0,0,0,207,1,0
36,7,1,3,0,0,0,295,2,0
41,1,0,2,1,2,0,187,1,0
47,1,1,0,0,2,0,106,1,0
45,1,1,0,0,0,0,219,1,0
44,1,1,1,1,0,0,236,1,0
34,1,1,2,1,2,0,139,1,0
39,1,1,2,0,0,0,651,23,1
45,0,1,1,1,2,0,124,1,0
48,9,1,5,0,0,0,145,4,0
31,1,2,3,0,2,0,120,1,0
45,6,1,1,1,0,0,734,1,1
36,7,1,3,1,0,0,291,2,0
40,10,0,3,0,0,0,101,1,0
34,1,1,2,0,0,0,417,3,0
33,9,1,5,0,0,0,191,4,0
40,0,1,3,1,0,0,131,1,0
55,1,1,2,1,0,0,97,1,0
30,4,1,6,0,0,0,221,2,0
38,0,1,1,0,2,0,229,1,0
36,1,2,2,0,0,0,104,1,0
34,0,1,3,0,0,0,122,1,0
55,9,0,5,1,2,2,72,1,0
34,0,1,3,0,2,2,186,1,0
34,1,1,0,0,0,2,23,1,0
33,7,1,0,0,0,0,402,1,0
43,10,1,6,1,2,0,37,1,0
46,0,1,6,0,0,0,68,5,0
48,1,1,1,0,2,2,182,1,0
50,4,1,6,1,0,0,587,1,0
48,2,1,0,0,0,0,348,1,0
39,0,2,3,1,2,0,51,2,0
30,4,2,6,0,1,1,176,13,0
27,7,2,3,1,0,0,144,2,0
31,7,1,1,1,2,0,297,3,0
55,1,1,2,0,0,0,203,2,0
42,11,0,3,0,0,0,57,2,0
35,7,2,3,1,2,0,334,3,0
53,5,1,0,1,2,0,217,2,0
41,1,2,2,0,0,0,74,1,0
36,1,2,0,0,0,0,464,2,0
36,9,2,6,0,0,0,738,7,0
46,4,1,2,0,2,0,126,1,0
57,9,0,0,0,2,0,452,2,0
53,7,1,3,1,0,0,203,4,0
36,1,1,7,1,0,0,230,7,0
48,1,1,2,0,0,0,187,4,0
49,1,0,0,1,0,0,920,2,1
58,6,1,6,0,0,0,136,1,0
36,11,2,1,1,0,0,1244,3,0
34,0,2,3,0,0,0,80,1,0
42,0,1,6,0,0,0,431,1,0
41,1,1,2,0,0,0,500,1,1
55,5,1,5,0,2,0,301,1,0
43,1,1,0,1,0,0,115,3,0
59,9,1,7,0,2,0,30,1,0
37,0,1,3,0,2,0,133,1,0
38,11,1,7,1,2,0,270,1,0
46,1,2,0,0,0,0,218,2,0
52,9,1,3,0,2,0,355,1,0
53,10,0,2,1,0,0,215,2,0
40,0,1,3,1,2,0,299,1,0
45,11,1,7,0,0,2,160,1,0
55,1,1,2,1,2,0,172,4,0
54,4,0,6,0,2,0,49,1,0
32,3,2,0,0,2,0,117,1,0
36,0,0,6,0,2,0,155,1,0
32,3,2,0,0,0,0,477,1,0
35,1,2,5,0,2,0,99,1,0
44,7,1,3,1,2,0,188,1,0
37,7,1,3,0,0,0,200,3,0
38,1,2,0,0,2,0,187,2,0
50,1,2,2,1,2,0,236,3,0
38,1,2,1,1,2,0,50,7,0
49,6,1,5,0,1,1,104,2,0
37,0,0,3,0,0,0,51,10,0
46,11,1,1,1,0,0,51,5,0
36,1,1,2,1,2,0,140,3,0
47,1,1,2,1,2,0,221,4,0
33,1,1,0,1,0,0,98,2,0
31,7,1,3,0,0,0,253,2,0
45,2,1,6,0,0,0,71,1,0
36,1,1,2,0,0,0,127,2,0
49,6,1,2,0,2,0,74,2,0
39,7,1,5,1,2,0,126,4,0
34,3,0,1,0,0,0,122,1,0
39,9,1,5,0,0,0,173,2,0
26,0,2,3,0,2,0,918,1,0
36,1,1,0,0,0,0,544,2,0
31,0,2,6,0,2,0,309,2,0
54,1,0,0,0,0,0,138,2,0
39,0,1,6,0,0,0,73,1,0
32,0,1,6,1,2,0,71,2,0
43,9,0,5,0,2,0,193,5,0
53,1,1,0,0,0,0,198,3,0
28,0,2,3,0,2,0,243,4,0
50,1,2,2,1,2,0,57,2,0
44,0,2,6,1,0,0,49,1,0
45,3,0,6,0,2,0,105,1,0
56,0,0,7,1,2,0,719,1,0
35,10,0,0,0,2,0,98,1,0
31,3,1,0,1,0,0,196,2,0
47,4,0,6,0,2,0,243,1,0
39,0,2,3,1,0,0,344,2,0
35,0,2,6,0,0,0,135,1,0
24,8,2,3,0,0,0,597,1,0
31,2,1,3,0,2,0,168,1,0
39,2,2,6,0,2,0,43,9,0
45,1,1,2,1,0,0,525,1,0
39,1,2,0,0,0,0,122,6,0
60,4,1,6,1,2,0,152,2,0
45,0,1,2,1,2,0,111,2,0
35,9,1,6,1,2,0,133,2,0
53,5,0,3,0,0,2,504,5,0
54,1,0,0,0,0,0,192,3,0
36,7,2,1,1,2,0,164,2,0
39,7,0,2,0,2,0,51,1,0
48,0,1,5,0,2,0,178,1,0
32,0,1,6,0,0,0,99,2,0
36,1,1,5,0,2,2,224,1,0
42,0,2,6,0,0,0,236,3,0
36,1,1,2,0,0,0,815,1,0
49,1,1,0,1,2,0,282,1,0
38,0,0,3,0,0,0,134,1,0
34,2,2,7,1,2,0,318,1,0
34,4,1,6,0,2,0,118,1,0
30,0,1,6,0,2,0,911,2,1
36,9,2,5,0,2,0,238,1,0
48,0,2,6,0,2,0,225,1,0
32,4,1,1,0,2,0,490,3,0
51,0,1,3,0,1,1,89,1,0
47,1,1,0,0,0,2,199,1,0
43,9,0,5,0,0,0,644,1,0
29,7,1,3,0,2,2,286,2,0
44,1,0,7,0,0,0,76,3,0
38,1,1,1,0,2,0,176,2,0
59,5,1,5,0,0,0,422,3,0
29,0,2,6,0,0,0,22,3,0
35,10,1,0,1,1,1,71,4,0
36,1,2,2,0,0,2,465,3,0
33,7,1,3,1,2,0,83,3,0
34,0,0,2,0,0,0,973,2,0
25,1,2,2,1,0,0,56,1,0
48,4,1,6,0,2,0,190,2,0
25,1,2,2,1,2,0,323,1,0
25,1,2,2,1,2,0,113,1,0
52,6,1,0,1,2,0,228,1,0
34,1,2,2,1,0,2,110,1,0
27,10,1,2,0,0,0,84,14,0
44,1,1,0,0,0,2,59,1,0
36,1,1,2,0,0,0,294,2,0
40,1,1,2,1,2,0,21,5,0
38,1,1,1,1,0,0,210,3,0
57,1,1,0,1,2,0,144,1,0
45,11,1,7,0,2,0,251,1,0
27,1,2,1,1,0,0,444,1,0
31,1,1,1,0,2,2,237,2,0
30,1,2,3,0,2,0,399,1,0
31,0,2,3,0,0,0,132,22,0
58,1,1,0,1,2,2,334,10,0
40,0,1,7,0,0,0,387,4,0
44,0,1,6,1,2,0,344,2,0
42,4,0,6,0,0,0,279,9,0
28,8,2,0,0,0,0,484,8,0
47,1,1,7,1,2,2,95,1,0
47,1,1,7,1,2,0,461,1,0
58,5,0,6,0,2,0,30,2,0
32,7,2,5,0,2,0,561,1,0
50,7,2,3,1,2,0,468,2,0
53,9,1,5,1,2,0,920,2,1
29,9,2,5,0,0,0,388,2,0
34,9,2,5,0,0,0,100,4,0
35,9,1,7,1,0,0,1224,2,1
32,7,2,5,0,0,0,589,1,0
26,1,2,1,0,0,2,160,1,0
27,1,1,0,1,0,0,438,2,0
47,9,1,5,0,2,0,69,1,0
47,1,1,5,1,0,2,964,2,0
38,3,1,3,1,0,0,384,4,0
41,0,2,7,0,2,0,103,1,0
41,1,1,0,0,0,0,52,1,0
58,4,1,6,1,0,0,205,2,0
24,7,2,3,0,0,0,486,2,0
51,4,1,6,1,0,2,1156,2,1
26,2,1,6,0,0,0,73,2,0
28,1,1,2,0,0,0,523,5,0
49,0,1,3,1,0,0,157,5,0
55,1,1,0,1,2,0,186,5,0
38,1,2,2,0,0,0,73,5,0
50,1,1,1,1,0,0,544,3,0
46,1,1,0,1,0,0,194,2,0
35,0,1,6,0,0,0,420,4,0
30,9,2,5,0,0,0,584,2,0
39,2,1,2,1,0,0,192,3,0
28,0,0,3,0,0,2,155,2,0
46,1,1,1,1,0,2,1231,2,0
38,8,2,6,0,0,0,619,4,0
34,4,1,6,0,0,2,298,3,0
44,9,1,5,0,2,0,515,2,0
36,4,1,2,0,2,0,21,6,0
40,0,1,6,0,2,0,404,7,0
32,0,0,3,0,2,0,241,23,0
29,0,1,6,0,2,0,302,1,0
50,10,1,5,0,0,0,440,2,0
53,0,0,6,0,2,2,172,2,0
46,4,1,0,1,0,0,319,7,0
57,1,1,0,1,2,0,1051,3,0
45,1,1,0,0,2,0,276,3,0
57,0,1,6,0,2,0,213,4,0
29,9,1,6,0,0,2,194,2,0
32,1,1,2,0,1,1,276,4,0
25,9,2,6,0,2,0,19,8,0
43,0,1,6,1,2,0,226,2,0
26,10,2,2,0,0,2,546,8,0
34,0,1,6,0,2,0,419,2,0
33,1,0,2,1,0,0,1867,6,1
37,9,2,6,0,0,0,156,5,0
34,9,1,6,0,2,0,184,2,0
53,0,1,2,0,2,2,548,1,0
28,9,2,5,0,2,0,760,2,0
48,1,1,2,0,2,0,244,2,0
36,1,1,0,1,2,0,328,4,0
54,0,1,3,0,2,2,171,2,0
44,9,1,5,1,0,0,284,5,0
44,7,1,3,1,2,0,1263,2,1
56,4,1,1,0,0,2,92,3,0
35,10,1,6,0,0,0,17,25,0
37,1,1,2,1,0,0,422,2,0
43,0,1,6,1,2,0,17,10,0
31,6,1,2,0,0,0,301,4,0
31,8,2,7,1,2,0,267,5,0
31,1,0,2,0,0,0,475,2,0
38,9,1,6,0,2,0,770,2,0
40,1,2,0,1,0,0,487,4,0
44,7,1,3,0,0,0,126,2,0
36,0,1,1,0,0,0,114,1,0
49,0,0,3,0,0,0,136,3,0
30,0,1,6,0,2,0,196,2,0
28,9,2,6,0,2,0,129,1,0
48,9,2,7,1,0,0,257,7,0
35,6,1,6,1,2,2,365,1,0
50,1,1,2,0,2,0,697,3,1
49,4,1,6,0,0,2,192,3,0
50,6,1,0,1,0,0,244,2,0
29,9,2,5,0,2,2,118,4,0
29,1,1,1,0,0,0,160,1,0
60,2,1,0,0,1,1,101,3,0
41,2,1,3,1,0,0,56,13,0
46,0,1,6,0,0,0,430,2,0
54,5,0,5,0,2,0,242,6,0
49,1,1,7,0,0,0,809,3,0
41,0,1,3,0,2,0,317,7,0
26,10,2,5,0,0,0,7,7,0
43,0,1,6,0,2,0,493,2,0
40,7,2,3,1,2,0,381,7,0
35,4,1,6,0,0,0,112,2,0
34,0,2,3,0,0,0,523,2,0
36,0,0,6,0,2,0,309,2,0
50,1,1,7,1,0,0,184,2,0
45,9,0,5,0,2,0,850,6,0
49,9,1,6,0,2,0,420,2,0
59,0,1,3,1,2,2,118,4,0
35,1,1,2,0,0,0,71,3,0
41,1,1,2,0,2,0,314,7,0
34,1,1,2,0,2,0,196,4,0
56,1,1,2,1,2,0,151,2,0
37,4,3,3,0,0,0,95,6,0
46,1,1,1,1,2,0,516,9,0
50,5,1,0,1,2,0,855,4,0
46,0,2,3,0,0,0,78,4,0
39,1,1,0,1,0,2,875,5,0
27,9,2,5,0,0,0,124,2,0
59,9,1,1,1,0,0,24,16,0
55,1,0,2,0,2,0,190,6,0
36,0,2,6,0,0,0,53,3,0
57,4,1,6,0,2,0,278,4,0
58,5,1,1,1,0,0,284,2,0
36,7,1,3,0,1,1,262,4,0
42,1,1,0,1,0,0,391,3,0
37,9,1,6,0,0,0,263,4,0
34,7,1,3,0,0,0,214,4,0
32,0,1,6,0,0,0,88,3,0
40,9,1,5,0,0,0,255,12,0
48,1,1,3,1,0,0,202,4,0
56,1,1,2,1,0,0,438,5,0
25,0,2,3,0,0,2,311,3,0
36,1,1,3,0,2,2,426,6,0
48,2,1,0,0,0,2,302,8,0
28,8,2,2,1,2,0,213,2,0
55,10,1,0,1,0,0,214,4,0
31,1,1,2,0,1,1,90,3,0
57,5,2,3,0,2,0,448,4,0
42,9,1,3,0,0,0,70,6,0
44,0,2,3,0,2,0,347,4,0
30,0,2,3,0,0,2,892,4,1
30,1,1,2,0,2,0,320,3,0
37,9,1,5,0,2,0,175,2,0
45,1,1,0,1,2,0,222,11,0
35,1,1,0,0,0,0,98,2,0
43,4,1,5,0,0,0,734,5,0
32,7,1,3,1,2,0,177,3,0
47,1,0,2,1,2,0,65,7,0
31,7,2,3,0,2,0,543,12,0
49,1,1,1,0,2,0,374,5,0
36,0,0,6,0,0,0,241,2,0
40,1,2,2,0,2,0,137,2,0
47,7,1,3,0,1,1,178,2,0
29,10,2,6,0,0,0,297,1,0
58,6,0,7,0,2,0,491,2,0
37,1,1,2,0,2,0,377,4,0
33,1,2,2,1,2,2,84,2,0
36,6,1,2,0,2,2,122,2,0
46,10,1,3,1,0,0,135,3,0
37,7,1,2,1,0,2,246,2,0
33,2,1,2,1,0,0,95,3,0
32,2,1,3,0,0,0,248,3,0
36,0,1,6,0,2,0,336,2,0
28,1,2,2,0,0,2,28,4,0
35,9,1,6,0,2,0,371,2,0
47,2,1,6,0,2,0,329,3,0
31,1,0,1,0,2,0,597,17,0
51,1,1,3,0,0,2,247,1,0
51,0,1,1,1,2,0,343,1,0
34,1,2,6,0,2,2,266,6,0
42,0,1,7,0,0,0,137,1,0
39,9,1,5,0,2,0,159,1,0
32,7,1,3,0,0,2,206,4,0
46,10,0,3,1,2,2,69,15,0
37,7,1,3,0,2,0,228,1,0
45,2,1,6,0,2,2,515,1,1
30,6,2,3,0,2,0,144,1,0
58,4,1,2,0,0,0,29,1,0
38,7,1,3,0,2,0,512,1,0
35,0,2,3,0,0,2,813,1,1
32,9,2,5,0,2,0,247,1,0
25,7,0,0,0,2,0,601,1,0
56,9,1,5,0,0,2,73,1,0
41,10,1,2,1,2,0,144,4,0
39,0,1,6,0,0,0,230,3,0
40,7,0,3,0,0,0,456,1,0
48,4,1,6,0,0,0,75,1,0
53,1,1,2,1,2,0,225,1,0
38,0,2,2,0,0,0,387,1,0
42,9,0,5,1,0,2,286,3,0
37,1,1,3,0,0,0,286,1,0
26,0,2,3,0,2,0,448,2,0
50,4,1,3,1,0,2,223,3,0
50,4,1,6,1,0,0,136,1,0
46,7,1,0,1,0,0,93,1,0
39,0,2,7,0,0,0,212,1,0
53,9,1,3,0,0,0,178,1,0
57,4,0,6,0,0,0,111,1,0
29,1,2,3,0,2,0,803,1,1
35,0,1,6,0,2,0,150,1,0
44,4,2,6,1,2,0,844,1,1
46,0,1,3,0,0,0,297,1,0
57,5,1,7,1,2,0,529,4,0
41,0,2,6,1,0,0,137,1,0
31,1,1,1,1,1,1,676,1,1
27,0,2,3,0,0,0,656,2,0
47,1,1,1,1,2,2,249,1,0
43,0,0,3,0,2,0,88,6,0
56,1,1,0,1,2,2,1252,1,1
51,1,1,2,1,0,0,228,2,0
45,9,1,6,0,2,0,1143,3,1
35,0,2,0,1,0,0,283,1,0
59,5,0,0,0,2,0,118,2,0
38,6,2,6,0,0,0,104,1,0
41,9,2,5,0,2,0,103,1,0
29,1,2,1,0,0,0,213,1,0
50,3,0,0,1,0,0,132,1,0
35,0,1,6,0,2,0,122,1,0
25,3,2,2,0,0,0,130,4,0
44,4,1,6,0,0,0,627,1,0
28,7,2,3,0,2,0,207,1,0
45,0,0,6,0,0,0,114,2,0
39,0,1,3,0,0,0,216,1,0
28,0,2,6,0,2,0,250,1,0
42,0,2,6,0,2,0,91,1,0
59,1,1,0,0,0,0,159,1,0
49,1,1,0,1,2,0,147,1,0
24,8,2,3,0,1,1,86,1,0
49,0,1,7,0,2,0,731,4,0
34,0,1,6,0,2,0,37,1,0
39,1,1,3,0,0,0,46,1,0
41,0,1,3,0,0,0,356,2,0
48,9,1,5,1,2,0,248,1,0
39,1,1,0,0,0,0,242,7,0
41,1,1,0,1,0,0,134,3,0
48,0,0,2,0,2,0,274,2,0
52,4,0,6,0,0,0,355,2,0
35,9,1,5,0,2,0,149,1,0
56,1,2,1,0,2,0,346,1,0
54,1,0,7,1,2,0,370,1,0
60,2,1,0,0,0,0,261,1,0
34,9,1,5,0,0,2,63,1,0
26,1,2,2,0,0,0,688,1,1
39,1,1,0,1,1,1,84,1,0
29,3,2,3,0,0,0,125,1,0
38,9,1,5,0,2,0,167,1,0
35,3,1,0,0,0,0,25,1,0
32,1,1,2,0,0,0,244,1,0
47,1,1,3,1,0,0,140,1,0
50,1,2,2,1,0,0,165,1,0
24,7,1,3,0,0,0,122,1,0
53,1,1,2,0,0,0,130,2,0
34,1,1,2,0,0,0,345,1,0
57,5,1,3,1,2,0,42,2,0
26,8,2,7,1,0,0,277,5,0
